"ISBN, ISSN...",Titre,Auteur,Cote,Nbr. Exp.,Titre_clean,Source,1y,2y,3y,4y,5y,teacher,semester_1,semester_2,total_borrowed
222585162x,"Algèbre : DEUG sciences, classes préparatoires","Sureau, Hélène",512 SUR/1,,ALGEBRE DEUG SCIENCES CLASSES PREPARATOIRES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204009394x,Exercices et problèmes résolus d'algèbre,"Chambadal, Lucien",512 CHA,,EXERCICES ET PROBLEMES RESOLUS D ALGEBRE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2853941914,"Algèbre. 2, 2e année","Tissier, Alain",512 TIS,,ALGEBRE 2 2E ANNEE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,L'algebre des structures,Heniche .H,512 HEN,,L ALGEBRE DES STRUCTURES,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2711721507,Exercices d'algèbre linéaire,"Rivaud , Jacsques",512 RIV,2.0,EXERCICES D ALGEBRE LINEAIRE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2711721426,Le Défi algébrique.TOME 2,"MUTAFIAN , CLAUD",512 CLA,,LE DEFI ALGEBRIQUE TOME 2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28422915518,mathématiques algèbre et géométrie : cours méthodes exercices résolus,"GUININ, DANIEL",512.1 GUI/1,,MATHEMATIQUES ALGEBRE ET GEOMETRIE COURS METHODES EXERCICES RESOLUS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2704200017,ALGEBRE LINEAIRE : Cours et problemes,SEYMOUR LIPSCHUTZ,512.5 SEY,,ALGEBRE LINEAIRE COURS ET PROBLEMES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2704200041,THEORIE ET APPLICATIONS DU CALCUL DIFFERENTIEL ET INTEGRAL,"Ayres, Franck",515 FRA,1.0,THEORIE ET APPLICATIONS DU CALCUL DIFFERENTIEL ET INTEGRAL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2711721434,Exercices d'algèbre. 1,"Rivaud, Jacques",512 RIV,1.0,EXERCICES D ALGEBRE 1,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
,?????????? 1 : ????? ??????? ??????? ??????,????? ????,512 ???,,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,probabilites et statistique mathematique,"benyaklef, mustafa",519.5 BEN,,PROBABILITES ET STATISTIQUE MATHEMATIQUE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221209258X,Introduction à l'algorithmique objet : modélisation avec UML et exemples de code en Java et C++,"Cardon, Alain",005.117CAR/2,3.0,INTRODUCTION A L ALGORITHMIQUE OBJET MODELISATION AVEC UML ET EXEMPLES DE CODE EN JAVA ET C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100048929,Introduction à la logique : théorie de la démonstration : cours et exercices,"David, René",511.307 6 REN/1,1.0,INTRODUCTION A LA LOGIQUE THEORIE DE LA DEMONSTRATION COURS ET EXERCICES,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2744070246,"Algorithmes en Java : concepts fondamentaux, structures de données, tri et recherche","Sedgewick, Robert",005.1 SED/1,1.0,ALGORITHMES EN JAVA CONCEPTS FONDAMENTAUX STRUCTURES DE DONNEES TRI ET RECHERCHE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SYSTEMES EXPERTS : ORGANISATION ET PROGRAMMATION DES BASES DE CONNAISSANCE EN CACUL PROSITIONNEL,DELAHAYE .J.P,005.1 DEL/1,2.0,SYSTEMES EXPERTS ORGANISATION ET PROGRAMMATION DES BASES DE CONNAISSANCE EN CACUL PROSITIONNEL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,"Eectronique numerique tome 2: acquisition ,conversion et restitution de données",DELSOL.R,621.381 DEL,,EECTRONIQUE NUMERIQUE TOME 2 ACQUISITION CONVERSION ET RESTITUTION DE DONNEES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,exercices en langage c,"Claude,Delannoy",005.133 DEL/1,2.0,EXERCICES EN LANGAGE C,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
9782011458100,Maths PCSI-PTSI : 1re année,"Allano-Chevalier, Marie",510.76 ALL/2,,MATHS PCSI PTSI 1RE ANNEE,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2100043566,Algébre : Rappels de cours questions de réflexion exercice d'entrainement Annales corrigées,"Lecoutre, Jean-Pierre",512.007 6 JEN,1.0,ALGEBRE RAPPELS DE COURS QUESTIONS DE REFLEXION EXERCICE D ENTRAINEMENT ANNALES CORRIGEES,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9780199215621,Mathematical Logic,OXFORD LOGIC,511.3 OXF/1,6.0,MATHEMATICAL LOGIC,,0.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0
9781292097619,Fundamentals of Database Systems,"Elmez ,Elmasri",005.74 ELM/1,3.0,FUNDAMENTALS OF DATABASE SYSTEMS,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9781292096131,Software Engineering,"Sommerville, Lan",005.1SOM/1,,SOFTWARE ENGINEERING,,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0
9780262039246,"Reinforcement Learning, An introduction","Sutton,Richard S.",006.31 SUT/1,,REINFORCEMENT LEARNING AN INTRODUCTION,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
9781441923226,All of Statistics : A Concise Course in Statistical Inference,"Wasserman, Larry",519.5 WAS/2,3.0,ALL OF STATISTICS A CONCISE COURSE IN STATISTICAL INFERENCE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781492032649,"Hands on Machine Learning with Scikit-Learn, Keras, and Tensorflow : concepts, tools, and techniques to build intelligent systems","Géron,Aurélien",005.133 GER/1,3.0,HANDS ON MACHINE LEARNING WITH SCIKIT LEARN KERAS AND TENSORFLOW CONCEPTS TOOLS AND TECHNIQUES TO BUILD INTELLIGENT SYSTEMS,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0
9781999579500,The Hundred-page Machine Learning Book,"Bukov, Andriy",006.31BUK/1,2.0,THE HUNDRED PAGE MACHINE LEARNING BOOK,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
9781108455145,Mathematics for Machine Learning,"Deisenroth, Marc",006.31DEI/1,6.0,MATHEMATICS FOR MACHINE LEARNING,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9780470128725,Operating System Concepts 8th Edition,"Silberschatz, Abraham.",005.43 SIL/1,3.0,OPERATING SYSTEM CONCEPTS 8TH EDITION,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781617294433,Deep learning with python,"Chollet, Franc¸ois",005.133 CHO/1,3.0,DEEP LEARNING WITH PYTHON,,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0
9780132316811,Introduction to the design and analysis of algorithms,"Levitin, Anany.",005.1LEV/1,3.0,INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS,,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0
9780470641835,An Elementary Introduction to Statistical Learning Theory,"Kulkarni,Sanjeev",006.31KUL/1,3.0,AN ELEMENTARY INTRODUCTION TO STATISTICAL LEARNING THEORY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9782100790654,Machine Learning avec Scikit-learn,"Géron, Aurélien",004 GER/1,3.0,MACHINE LEARNING AVEC SCIKIT LEARN,,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0
9780692196380,Linear Algebra and Learning from Data,"Strang,Gilbert",512.5 STR,1.0,LINEAR ALGEBRA AND LEARNING FROM DATA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780262039406,Foundations of Machine Learning,"Mohri, Mehryar",006.31MOH/1,2.0,FOUNDATIONS OF MACHINE LEARNING,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
9781292024349,"Compilers Principles, Techniques, and Tools",Alfred V. Aho ... [et al.].,005.453 AHO/1,3.0,COMPILERS PRINCIPLES TECHNIQUES AND TOOLS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9788131793510,"Introduction to Automata Theory, Languages, and Computation","Kandar,Shyamalendu",,3.0,INTRODUCTION TO AUTOMATA THEORY LANGUAGES AND COMPUTATION,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781292153599,Computer Networking : A Top-Down Approach,"F.Kurose, James",004.6 KUR/1,6.0,COMPUTER NETWORKING A TOP DOWN APPROACH,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
9780262046305,Introduction to Algorithms,"H.Cormen, Thomas",005.13 COR/1,1.0,INTRODUCTION TO ALGORITHMS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780321794772,A first course in probability,"Ross, Sheldon M.",519.2 SHE/1,3.0,A FIRST COURSE IN PROBABILITY,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
9780262018029,Machine Learning: : a Probabilistic Perspective,"Murphy, Kevin",006.31MUR/1,1.0,MACHINE LEARNING A PROBABILISTIC PERSPECTIVE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9783319944623,Neural Networks and Deep Learning,"C.Aggarwal,Charu",004.65 AGG/1,3.0,NEURAL NETWORKS AND DEEP LEARNING,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0
9781408236956,Market Leader. Intermediate,"Cotton,David",410 COT/1,3.0,MARKET LEADER INTERMEDIATE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780582779969,How to Teach Business English,"Frendo,Evan",808.6 FRE/1,3.0,HOW TO TEACH BUSINESS ENGLISH,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781316628225,Business Vocabulary in Use Advanced Book With Answers Self-Study and Classroom Use,"Mascull,Bill",410 MAS/1,3.0,BUSINESS VOCABULARY IN USE ADVANCED BOOK WITH ANSWERS SELF STUDY AND CLASSROOM USE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781466502888,"Project Management Concepts, Methods, and Techniques","Maley, Claude H.",658.404 MAL/1,3.0,PROJECT MANAGEMENT CONCEPTS METHODS AND TECHNIQUES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781491903995,Effective modern c++ : 42 specific ways to improve your use of C++11 and C++14,"Meyers, Scott",005.133 MEY/1,3.0,EFFECTIVE MODERN C 42 SPECIFIC WAYS TO IMPROVE YOUR USE OF C 11 AND C 14,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9781802209020,Business Teaching Beyond Silos : Interdisciplinary and Multidisciplinary Learning,"Traczykowski ,Lauren",650.071 TAR/1,3.0,BUSINESS TEACHING BEYOND SILOS INTERDISCIPLINARY AND MULTIDISCIPLINARY LEARNING,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781848215382,Advanced Backend Code Optimization,"Touati, Sid",005.3TOU/1,3.0,ADVANCED BACKEND CODE OPTIMIZATION,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780367562328,Advanced Cybersecurity Technologies,"Moseley,Ralph",005.08 MOS/1,3.0,ADVANCED CYBERSECURITY TECHNOLOGIES,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
9781138592605,Advanced Data Structures: Theory and Applications,"Saha,Suman",005.7 SAH/1,3.0,ADVANCED DATA STRUCTURES THEORY AND APPLICATIONS,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9781466596078,Agile Strategy Management : Techniques for Continuous Alignment and Improvement,"Lyngso,Soren",658.4012 LYN/1,3.0,AGILE STRATEGY MANAGEMENT TECHNIQUES FOR CONTINUOUS ALIGNMENT AND IMPROVEMENT,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
9781032044064,AI for the Sustainable Development Goals,"Saetra, Henrik Skaug",338.927 SEA/1,2.0,AI FOR THE SUSTAINABLE DEVELOPMENT GOALS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780367643812,AI Meets BI : Artificial Intelligence and Business Intelligence,"Bulusu,Lakshman",006.3 BUL/1,2.0,AI MEETS BI ARTIFICIAL INTELLIGENCE AND BUSINESS INTELLIGENCE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781138502383,Artificial intelligence : With an introduction to machine learning,"Neapolitan, Richard E.",006.3 NEA/1,2.0,ARTIFICIAL INTELLIGENCE WITH AN INTRODUCTION TO MACHINE LEARNING,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
9780367431365,Artificial Intelligence (AI) : Recent Trends and Applications,"Suguna,S.Kanimozhi",006.3 SUG/1,,ARTIFICIAL INTELLIGENCE AI RECENT TRENDS AND APPLICATIONS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780367466664,Artificial Intelligence and Cybersecurity : Advances and Innovations (Green Engineering and Technology),"Priyadarshini,Ishaani",006.3 PRI/1,2.0,ARTIFICIAL INTELLIGENCE AND CYBERSECURITY ADVANCES AND INNOVATIONS GREEN ENGINEERING AND TECHNOLOGY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781138354739,Artificial Intelligence and Data Mining for Mergers and Acquisitions,"Chanda, Debasis",338.8 CHA/1,2.0,ARTIFICIAL INTELLIGENCE AND DATA MINING FOR MERGERS AND ACQUISITIONS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780367374358,Artificial Intelligence and Machine Learning in 2D-3D Medical Image Processing,"Raja, Rohit",616.07 RAJ/1,2.0,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING IN 2D 3D MEDICAL IMAGE PROCESSING,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
9780367638368,Artificial Intelligence for Business Optimization : research and applications,"Unhelkar, Bhuvan",658.4 UNH/1,2.0,ARTIFICIAL INTELLIGENCE FOR BUSINESS OPTIMIZATION RESEARCH AND APPLICATIONS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780367744977,Artificial Intelligence for the Internet of Health Things,"Shankar, K.",610.285 CHA/1,2.0,ARTIFICIAL INTELLIGENCE FOR THE INTERNET OF HEALTH THINGS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781119810452,Artificial Intelligence Hardware Design: Challenges and Solutions,"Chen Liu, Albert Chun",006.3 CHE/1,3.0,ARTIFICIAL INTELLIGENCE HARDWARE DESIGN CHALLENGES AND SOLUTIONS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781461442882,English for Academic Research : Grammar Exercises,"Wallwork, Adrian",808.042 WAL/1,3.0,ENGLISH FOR ACADEMIC RESEARCH GRAMMAR EXERCISES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781461415923,"English for Academic Research: Grammar, Usage and Style","Wallwork, Adrian.",428 WAL/1,3.0,ENGLISH FOR ACADEMIC RESEARCH GRAMMAR USAGE AND STYLE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781461442677,English for Academic Research : Vocabulary Exercises,"Wallwork, Adrian.",428 WAL/1,3.0,ENGLISH FOR ACADEMIC RESEARCH VOCABULARY EXERCISES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781461442974,"English for Academic Research : Wallwork, Adrian.","Wallwork, Adrian.",808.042 WAL/1,3.0,ENGLISH FOR ACADEMIC RESEARCH WALLWORK ADRIAN,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781292420103,Computer Organization and architecture : designing for performance - Global Edition,"Stallings,William",004.2 STA,1.0,COMPUTER ORGANIZATION AND ARCHITECTURE DESIGNING FOR PERFORMANCE GLOBAL EDITION,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
9780789749840,How Computers Work : the evolution of technology,"White, Ron",004.16 WHI/1,1.0,HOW COMPUTERS WORK THE EVOLUTION OF TECHNOLOGY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781493950263,Understanding Analysis,Axeler.Sheldon,515 AXL/1,6.0,UNDERSTANDING ANALYSIS,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9780521701983,Cambridge English Skills Real Listening and Speaking 1,,,1.0,CAMBRIDGE ENGLISH SKILLS REAL LISTENING AND SPEAKING 1,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
9780521705882,Cambridge English Skills Real Listening and Speaking 3,,,,CAMBRIDGE ENGLISH SKILLS REAL LISTENING AND SPEAKING 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780521705905,Cambridge English Skills Real Listening and Speaking 4,,,,CAMBRIDGE ENGLISH SKILLS REAL LISTENING AND SPEAKING 4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780132847377,Data Structures and Algorithm Analysis in C++ (4rd Edition),"Allen Weiss, Mark",005.73 ALL/1,1.0,DATA STRUCTURES AND ALGORITHM ANALYSIS IN C 4RD EDITION,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781118692288,Disciplined Entrepreneurship: 24 Steps to a Successful Startup,"Aulet, Bill",658.11 AUL/1,1.0,DISCIPLINED ENTREPRENEURSHIP 24 STEPS TO A SUCCESSFUL STARTUP,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780128203316,Computer Organization and Design : The Hardware/Software. Interface,"A.Patterson, David",621.381PAT,1.0,COMPUTER ORGANIZATION AND DESIGN THE HARDWARE SOFTWARE INTERFACE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781482223576,"Integral Transforms and Their Applications,","Debnath, Lokenath.",515.723 DEB/1,1.0,INTEGRAL TRANSFORMS AND THEIR APPLICATIONS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780321545893,Artificial Intelligence - Structures and Strategies for Complex Problem Solving,"Luger, George F.",006.3 LUG/1,1.0,ARTIFICIAL INTELLIGENCE STRUCTURES AND STRATEGIES FOR COMPLEX PROBLEM SOLVING,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781680456936,Getting Started with Arduino : The Open Source Electronics Prototyping Platform,Banzi; Massimo,621.39 BAN/1,1.0,GETTING STARTED WITH ARDUINO THE OPEN SOURCE ELECTRONICS PROTOTYPING PLATFORM,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780470682289,Statistical Pattern Recognition,"Webb, A. R. (Andrew R.)",006.4 WEB,1.0,STATISTICAL PATTERN RECOGNITION,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781119585855,"Systems Analysis and Design: An Object-Oriented Approach with UML 6th Edition,","Dennis,Alan",004.21 DEN,1.0,SYSTEMS ANALYSIS AND DESIGN AN OBJECT ORIENTED APPROACH WITH UML 6TH EDITION,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780128182000,Computer Networks: A Systems Approach,"L.Peterson,Larry",004 PET,1.0,COMPUTER NETWORKS A SYSTEMS APPROACH,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780128117606,Data Mining : Concepts and Techniques,"Han, Jiawei",006.312 HAN/1,1.0,DATA MINING CONCEPTS AND TECHNIQUES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781292025407,Introduction to Computer Security,Goodrich;Michael,005.8 GOO/1,1.0,INTRODUCTION TO COMPUTER SECURITY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780472035090,Giving Academic Presentations,"Reinhart, Susan M",420 REI,1.0,GIVING ACADEMIC PRESENTATIONS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780262201629,"Probabilistic robotics. Sebastian Thrun, Wolfram Burgard, and Dieter Fox","Thrun, Sebastian",629.892 THR/1,1.0,PROBABILISTIC ROBOTICS SEBASTIAN THRUN WOLFRAM BURGARD AND DIETER FOX,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781914063190,"Artificial intelligence a modern approach : The application in healthcare, industry and more. The fascinating topic of machine learning and prediction machines. The complexity explained for beginners","Baker, Chris",006.3 BAK/1,1.0,ARTIFICIAL INTELLIGENCE A MODERN APPROACH THE APPLICATION IN HEALTHCARE INDUSTRY AND MORE THE FASCINATING TOPIC OF MACHINE LEARNING AND PREDICTION MACHINES THE COMPLEXITY EXPLAINED FOR BEGINNERS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780199678112,"Superintelligence : Paths, Dangers, Strategies","Bostrom, Nick",006.3 BOS/1,1.0,SUPERINTELLIGENCE PATHS DANGERS STRATEGIES,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9780199737970,Moral Machines,"Wallach, wendell",629.892 WAL,1.0,MORAL MACHINES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9783030343743,Computer Vision Algorithms and Applications : Algorithms and Applications,"Szeliski, Richard",,3.0,COMPUTER VISION ALGORITHMS AND APPLICATIONS ALGORITHMS AND APPLICATIONS,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0
9781337627900,"Database Systems : Design, Implementation, & Management","Coronel, Carlos",005.74 COR,1.0,DATABASE SYSTEMS DESIGN IMPLEMENTATION MANAGEMENT,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
9780321127426,Patterns of Enterprise Application Architecture 1st Edition,"Fowler, Martin",005.1 FOW/1,1.0,PATTERNS OF ENTERPRISE APPLICATION ARCHITECTURE 1ST EDITION,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780367575953,"Big Data : Algorithms, Analytics, and Applications","li ,kuan-ching",005.7 DAT,1.0,BIG DATA ALGORITHMS ANALYTICS AND APPLICATIONS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780134291079,"Big Data Fundamentals : Concepts, Drivers & Techniques","Erl, Thomas",006.312 ERL/1,1.0,BIG DATA FUNDAMENTALS CONCEPTS DRIVERS TECHNIQUES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780128046050,An Introduction to Parallel Programming,"Pacheco, Peter S",005.275 PAC/1,1.0,AN INTRODUCTION TO PARALLEL PROGRAMMING,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780124159938,Structured Parallel Programming : Patterns for Efficient Computation,"McCool, Michael D.",005.1MCC/1,1.0,STRUCTURED PARALLEL PROGRAMMING PATTERNS FOR EFFICIENT COMPUTATION,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781119703037,Project Management in Practice,Shafer;Meredith,658.404 SHA/1,1.0,PROJECT MANAGEMENT IN PRACTICE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780130851987,Computer Vision : a modern approach,"Forsyth, David.",006.37 FOR/1,3.0,COMPUTER VISION A MODERN APPROACH,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
210006469x,"L'oral mathématiques : niveau CCP, e3a, e4a, ESIM : MP","Monier, Jean-Marie",510.76MON/1,2.0,L ORAL MATHEMATIQUES NIVEAU CCP E3A E4A ESIM MP,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2729806660,Cours de mathématiques : MP-MP*,"Voedts, Jean",510 VOE/1,,COURS DE MATHEMATIQUES MP MP,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100054538,Logique mathématique : cours et exercices corrigés,"Lascar, Daniel",511.307 6 COR/1,,LOGIQUE MATHEMATIQUE COURS ET EXERCICES CORRIGES,,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0
9789931031376,Exercices corrigés d'algèbre,Mortad Mohammed Hichem,512 MOR/1,10.0,EXERCICES CORRIGES D ALGEBRE,,5.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,6.0
9789947028810,foctions d'une variable réelle,Zizi Khelifa,,,FOCTIONS D UNE VARIABLE REELLE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9782840740322,"Mathematique : rappels de cours et exercices resolus. 2, Algèbre et géometrie IUT BTS",E.Azoulay,515.5 AZO/1,1.0,MATHEMATIQUE RAPPELS DE COURS ET EXERCICES RESOLUS 2 ALGEBRE ET GEOMETRIE IUT BTS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9782746213036,Systèmes temps réel. 1 : Techniques de description et de vérification,Navet ; Nicolas,004.33 NAV/1,,SYSTEMES TEMPS REEL 1 TECHNIQUES DE DESCRIPTION ET DE VERIFICATION,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2705658300,Logique mathématique,"Pabion, Jean-François",510 PAB/1,2.0,LOGIQUE MATHEMATIQUE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100067958,"Les mathématiques en licence, 2e année : cours et exercices résolus. Tome 2","Azoulay, Elie",515 AZO/1,2.0,LES MATHEMATIQUES EN LICENCE 2E ANNEE COURS ET EXERCICES RESOLUS TOME 2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100056557,"Best of mathématiques : les 14 meilleurs sujets de Centrale, CCP, e3a, e4a, ESIM : MP, PC, PSI","Rouget, Jean-Louis",510.76 ROU/1,,BEST OF MATHEMATIQUES LES 14 MEILLEURS SUJETS DE CENTRALE CCP E3A E4A ESIM MP PC PSI,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9782854288889,"Dualité, formes quadratiques, formes hermitiennes : L2, L3, classes préparatoires","Boucetta, Mohamed",515.782 BOU,,DUALITE FORMES QUADRATIQUES FORMES HERMITIENNES L2 L3 CLASSES PREPARATOIRES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100000632,Analyse des données multidimensionnelles : statistique enscience humaines,"Rouanet, Henry",300.15 ROU/1,,ANALYSE DES DONNEES MULTIDIMENSIONNELLES STATISTIQUE ENSCIENCE HUMAINES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,TABLES : DES CARR2S ET DES CUBES DES LONGUEURS DES CIRCONF2RENCES ET DES SURFACES DES CERCLES DES VALEURS NATURELLES DES EXPRESSIONS TRIGONOM2TRIQUES,CLAUDEL.J,510 CLAU/1,2.0,TABLES DES CARR2S ET DES CUBES DES LONGUEURS DES CIRCONF2RENCES ET DES SURFACES DES CERCLES DES VALEURS NATURELLES DES EXPRESSIONS TRIGONOM2TRIQUES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780136838555,"Longman Academic Writing Series,Level 5 : Essays to Research Papers","Meyers ,Alan",808.042 MEY/1,3.0,LONGMAN ACADEMIC WRITING SERIES LEVEL 5 ESSAYS TO RESEARCH PAPERS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
